Artist name,Song name,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Track URI,TopList,Year
Brett Kissel,I Didn't Fall in Love with Your Hair (feat. Carolyn Dawn Johnson),0.417,0.4,5,-7.328,1,0.029,0.674,0,0.103,0.181,147.649,198147,spotify:track:6DAMknAn59Lk2ZhTA9bkcH,no,2015
Stone Temple Pilots,Interstate Love Song,0.214,0.947,4,-5.053,1,0.0507,0.000552,0.00352,0.238,0.483,170.616,193613,spotify:track:1AfYo6cKm3yHsJHdmNoGO1,no,1994
ILOVEMAKONNEN,Tuesday (feat. Drake),0.77,0.664,0,-5.604,1,0.211,0.215,0.000118,0.105,0.472,140.163,321987,spotify:track:4PWY72AubTjoZrohQt0pWn,no,2014
Hitimpulse,I'm in Love with the Coco,0.614,0.562,7,-6.958,0,0.0384,0.0216,0.0157,0.264,0.231,151.841,186653,spotify:track:7sU6BDmS1qwb78OpUMARPb,no,2016
Adele,Love In The Dark,0.472,0.341,9,-6.057,0,0.0291,0.528,0,0.109,0.154,109.901,285935,spotify:track:0TwATqrZsK5b77bjaPAq23,no,2015
Nashville Cast,To Make You Feel My Love,0.51,0.224,10,-10.546,1,0.0293,0.957,0.000154,0.111,0.126,76.0,192200,spotify:track:5dJSLj0P4cKkrNB3VAP1zY,no,2017
Mark Knight,Your Love - Radio Edit,0.762,0.876,1,-5.865,0,0.0655,0.041,0.714,0.477,0.357,124.973,194000,spotify:track:6sCJco402xRRvVRhaJnHLP,no,2013
Cellophane Roses,Friendship Before Love,0.522,0.00251,9,-23.464,1,0.112,0.994,0.96,0.0891,0.732,72.002,109545,spotify:track:2dv7Jf570NkaWlW7NcsYTa,no,2016
Hozier,Better Love - From The Legend of Tarzan - Single version,0.389,0.802,0,-3.438,1,0.0616,0.0307,2.63e-06,0.0862,0.4,126.748,194067,spotify:track:6LOGgSwHUaBp9MESQxbVBJ,no,2016
Maren Morris,I Could Use a Love Song,0.638,0.634,6,-6.474,1,0.0468,0.214,0,0.0866,0.473,92.097,196422,spotify:track:5OwOWdY2hsSAtSERkxUwoc,no,2016
Boyz II Men,I'll Make Love To You,0.567,0.501,2,-8.038,1,0.0241,0.0995,0,0.0986,0.2,142.589,236773,spotify:track:61sQYdFNS6sEBYCyr1q5gn,no,1994
RAAHiiM,Love & War,0.356,0.401,9,-9.169,0,0.0398,0.616,0.0904,0.0995,0.109,127.987,223385,spotify:track:0iZKMMM7RcKVG3sKofnV9T,no,2017
Hillary Scott & The Scott Family,Thy Will,0.373,0.506,0,-5.404,0,0.0273,0.718,1.03e-06,0.118,0.123,157.742,236200,spotify:track:1V3eyBz3pfkn9lBOlfle4x,no,2016
Raggedy Angry,Wake,0.729,0.791,0,-14.119,1,0.367,0.416,2.63e-05,0.891,0.0771,62.256,36453,spotify:track:6JuiSpoekQBOIHgu9Eqy03,no,2010
Sam Feldt,Show Me Love,0.589,0.613,0,-5.034,1,0.0327,0.568,0,0.0675,0.19,114.853,181856,spotify:track:2UsnjLHBKPaaRjZiWYUCpj,no,2015
Ray Charles,I've Got a Woman,0.556,0.61,9,-4.729,1,0.213,0.833,2.22e-06,0.258,0.665,199.373,171467,spotify:track:2xar08Fq5xra2KKZs5Bw9j,no,1957
Bob Marley & The Wailers,Is This Love - Montmartre Remix,0.626,0.604,6,-7.23,0,0.142,0.0897,0,0.122,0.495,122.943,269404,spotify:track:3DE2xnbdTDuatFubUV0soe,no,2014
Yo Preston,Love Yourself vs F*CK Yourself - Love Yourself Response,0.814,0.401,4,-7.655,1,0.0879,0.619,0,0.366,0.662,99.971,224522,spotify:track:3uXgvfwG946EZG9N0NkhgR,no,2015
Seeb,What Do You Love - Zac Samuel Remix,0.637,0.959,8,-4.729,0,0.0589,0.0265,1.04e-05,0.338,0.608,118.015,183547,spotify:track:5yMdAlxrQe0QqYccXg99om,no,2017
Ryan Adams,Do You Still Love Me?,0.296,0.436,11,-7.564,0,0.031,0.00503,0.221,0.0921,0.097,90.441,239546,spotify:track:0iHR4R5G3eMY595B4IvXfA,no,2017
Jay Sean,Make My Love Go (feat. Sean Paul),0.822,0.733,2,-4.304,0,0.0495,0.0434,0,0.238,0.595,107.02,211781,spotify:track:5mMRgTxoeBjEAZdBjPGvaC,no,2016
Matoma,Find Love (feat. Dboy),0.741,0.74,0,-6.503,0,0.0654,0.0196,0.0003,0.142,0.342,97.982,204500,spotify:track:71kgcaQ4LqR4gH3i3xB6xN,no,2015
The Neighbourhood,Afraid,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,251187,spotify:track:7brQHA2CgQpcMBiOlfiXYb,no,2013
Childish Gambino,Riot,0.498,0.949,5,-5.918,1,0.0704,0.000269,1.61e-05,0.396,0.574,91.316,125120,spotify:track:2u9kn2AZkrMCb11SuaGGGi,no,2016
Alx Veliz,U+Me - Radio Edit,0.681,0.677,4,-5.453,0,0.0283,0.101,0,0.111,0.655,113.907,193493,spotify:track:1l2fHG59DrhPYZ3InbayRB,no,2016
Ruelle,I Get to Love You,0.335,0.251,2,-6.225,1,0.0317,0.924,0,0.111,0.0863,153.298,239362,spotify:track:3CV4lFELdziNM1OnHU8nwz,no,2016
Yelawolf,Best Friend,0.75,0.906,0,-5.028,1,0.0477,0.0174,0,0.0551,0.562,135.96,314280,spotify:track:069VGijrAsQVSY9ihFv1Px,no,2015
Olly Murs,You Don't Know Love,0.676,0.655,2,-5.705,0,0.0496,0.00091,0,0.224,0.371,118.673,198480,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,no,2016
The White Stripes,Fell in Love with a Girl,0.323,0.976,0,-1.598,1,0.129,0.69,0.000211,0.794,0.396,95.883,110093,spotify:track:6fLDBnJDWsXwtFSxTC0I9N,no,2001
Matthew Koma,Hard To Love,0.548,0.64,7,-5.91,1,0.0908,0.0399,0,0.141,0.285,84.943,214733,spotify:track:4ldUuExGDeBCKtyrCvW3h9,no,2017
Shinedown,How Did You Love,0.331,0.75,5,-5.202,1,0.0436,6.86e-05,1.21e-06,0.0945,0.26,185.97,187627,spotify:track:2le5xHvcWF8PDp608d4L8D,no,2015
Cash Cash,How to Love (feat. Sofia Reyes),0.673,0.894,0,-2.73,1,0.0594,0.148,3.4e-06,0.141,0.63,118.894,219240,spotify:track:1lWoanAmIk1PZisbP5LmwT,no,2016
DJ Snake,Let Me Love You - Sean Paul Remix,0.653,0.697,8,-4.803,1,0.0609,0.0197,4.72e-06,0.188,0.134,100.038,215560,spotify:track:3ihJMgAI2o2UT1INo8haC1,no,2016
Aaron Carter,Dearly Departed,0.645,0.766,5,-3.475,1,0.0319,0.0743,0.00014,0.107,0.469,110.043,206532,spotify:track:0eKfGJbyuQFqyZAE3hNrQN,no,2017
Bibio,Petals,0.359,0.286,9,-10.172,0,0.0338,0.908,0.0036,0.109,0.229,152.205,152333,spotify:track:1TVd8FHpeg1Afa92kaO0kR,no,2016
The Woodlands,Sudden Love (Acoustic),0.719,0.325,0,-12.222,1,0.0355,0.847,0,0.125,0.286,130.534,182211,spotify:track:4j1qgmRVqhFANilbZ70bft,no,2016
Kodaline,Love Like This - Acoustic,0.398,0.151,4,-14.402,1,0.0341,0.961,0.0425,0.0923,0.0745,107.072,241640,spotify:track:1VfJeju8B6qP4ZFsYuVW9U,no,2013
Night Lovell,Louis V,0.724,0.556,1,-10.659,1,0.148,0.161,3.68e-06,0.487,0.223,120.06,233932,spotify:track:1ErhPSE3wTbXAaumUfLSYj,no,2016
Ruth B.,Superficial Love,0.477,0.242,8,-9.162,1,0.0529,0.928,0,0.0818,0.488,43.509,207973,spotify:track:5hwh37sTi84MVhCBMWzhGE,no,2015
Roy Woods,You Love It,0.559,0.572,6,-10.391,0,0.052,0.628,1.67e-05,0.15,0.216,136.014,186358,spotify:track:6QRkUg9vc47tCfL93fIqP3,no,2016
Avalanche City,Love Love Love - AU Master,0.519,0.494,6,-5.399,1,0.0263,0.188,0,0.159,0.243,99.909,192827,spotify:track:3e5Ee5GrNzSnCt2laIDm3S,no,2012
Maroon 5,She Will Be Loved - Acoustic,0.618,0.504,11,-9.328,0,0.0319,0.496,4.73e-06,0.698,0.58,98.12,276787,spotify:track:2sLS4tVaEoMYrNS67PVz0V,no,2004
Backstreet Boys,As Long as You Love Me,0.804,0.801,0,-4.892,1,0.0305,0.275,3.29e-05,0.215,0.826,98.12,221107,spotify:track:6bH2owMgMDNW6zygbotS49,no,1997
Cash Cash,How to Love (feat. Sofia Reyes),0.673,0.894,0,-2.73,1,0.0594,0.148,3.4e-06,0.141,0.63,118.894,219240,spotify:track:2VYiQ9ijG3NER2aevaxzDi,no,2016
Juris,Your Love - Dolce Amore Teleserye Theme,0.52,0.309,2,-12.039,1,0.0534,0.597,0,0.102,0.177,150.098,250804,spotify:track:2PcbtMoqOlGSzOfyJlkB06,no,2016
John Legend,You & I (Nobody in the World),0.456,0.342,11,-8.162,0,0.0283,0.129,0,0.124,0.224,84.087,252653,spotify:track:55nlbqqFVnSsArIeYSQlqx,no,2013
Marvin Gaye,Sexual Healing,0.805,0.602,0,-9.7,0,0.0579,0.119,0.000122,0.0581,0.744,94.382,238600,spotify:track:3VZmChrnVW8JK6ano4gSED,no,1982
Sean Kingston,Letting Go (Dutty Love) featuring Nicki Minaj (feat. Nicki Minaj),0.792,0.808,5,-4.156,1,0.0963,0.335,0,0.269,0.709,92.064,230600,spotify:track:0wDbYIl4fN2mccHczCJqEf,no,2010
Daryl Ong,Stay - On the Wings of Love Teleserye Theme,0.562,0.281,7,-8.813,1,0.0296,0.841,0,0.112,0.306,91.961,262087,spotify:track:5QVuf1MpdzFtFoJGwcKosa,no,2016
The Weeknd,Love In The Sky,0.644,0.736,9,-6.862,0,0.0514,0.16,0.000156,0.6,0.347,115.032,267920,spotify:track:3WKYPmiPpJas9j5Aari5iK,no,2013
Vybz Kartel,Love of Money,0.768,0.804,4,-6.091,0,0.33,0.134,0,0.362,0.606,112.139,165987,spotify:track:3PplkXOimkB6MgA7iWUMQC,no,2017
Charming Horses,Higher Love (feat. Grace Grundy),0.757,0.759,8,-6.387,1,0.037,0.0636,0.000586,0.161,0.326,109.988,149707,spotify:track:3Md4WAeVbgzTpqBPJqmAFM,no,2016
Joseph Williams,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",0.306,0.132,5,-19.31,1,0.0538,0.787,0,0.57,0.473,78.46,177787,spotify:track:5E8yddtSG3sH4hw2SfwcgW,no,1994
Vybz Kartel,Gaza Love,0.513,0.878,1,-3.578,1,0.368,0.15,0,0.047,0.763,167.434,223640,spotify:track:2k7WOEDnDuvX9TATNElJEH,no,2017
Vybz Kartel,For Love,0.581,0.77,4,-4.421,0,0.0422,0.0474,8.4e-06,0.0511,0.219,179.973,225880,spotify:track:6zmYHqmRNy0zozzJxwSLR8,no,2017
Pryde,Things to Do,0.707,0.577,0,-4.584,1,0.0606,0.0335,0,0.125,0.197,120.13,179431,spotify:track:6xQvn6QhoopFbkCUMCXnb5,no,2017
Drake,Crew Love,0.418,0.546,0,-9.057,0,0.238,0.227,0,0.229,0.294,160.152,208813,spotify:track:0OVVOCs6vK5cNl0x9AEpHr,no,2011
Captain Cuts,Love Like We Used To (feat. Nateur),0.701,0.837,1,-5.231,0,0.0558,0.021,0,0.927,0.344,102.019,227057,spotify:track:5EITjsahjBbV3FjLOPzsfz,no,2016
Landon Pigg,Falling in Love at a Coffee Shop,0.489,0.561,4,-7.933,1,0.0274,0.2,4.56e-05,0.179,0.238,83.457,244987,spotify:track:1KHdq8NK9QxnGjdXb55NiG,no,2009
Susan Egan,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",0.684,0.471,0,-9.43,1,0.043,0.208,0,0.14,0.453,121.081,140093,spotify:track:3Dupb5AcaVFErlSSfl3szW,no,2001
The Cure,Friday I'm in Love,0.526,0.762,0,-12.437,0,0.0342,0.000972,0.000116,0.338,0.505,136.203,214400,spotify:track:263aNAQCeFSWipk896byo6,no,1992
Jake Owen,If He Ain't Gonna Love You,0.626,0.829,3,-5.467,0,0.0375,0.0271,0.000835,0.0769,0.77,100.033,214813,spotify:track:01d1xDpVNB2xQKlEA2ZTps,no,2016
Bill Withers,Lovely Day,0.692,0.594,9,-9.862,1,0.0319,0.301,0.00453,0.0997,0.733,97.921,254893,spotify:track:1QQRBPMzXbL4z26mnIvgZD,no,2013
Shawn Hook,Sound Of Your Heart,0.744,0.81,9,-4.292,1,0.0612,0.00304,0,0.0994,0.388,122.016,199306,spotify:track:5Ou1XCyt2XD72ginDwg5FR,no,2015
One Direction,Love You Goodbye,0.546,0.657,1,-4.787,1,0.0332,0.0928,0,0.119,0.361,133.188,196933,spotify:track:1ZWLWVqeEMWMKTlteS0yLH,no,2015
Wiz Khalifa,Celebrate (feat. Rico Love),0.794,0.675,6,-6.422,0,0.167,0.0985,0,0.1,0.495,125.001,189361,spotify:track:6npgCQF16idiBPWfcxpOdT,no,2016
Mother Mother,Love Stuck,0.669,0.864,7,-4.392,1,0.0382,0.0285,5.15e-06,0.09,0.541,107.006,221720,spotify:track:2UVJ7btogvu8kHhFRF4GnC,no,2016
liv,Wings of Love,0.6,0.882,2,-3.768,1,0.0485,0.0859,0.000305,0.0501,0.839,89.961,245966,spotify:track:4HXABSIIr5QXkBMOKg4KtJ,no,2016
Travis Scott,Pray 4 Love (feat. The Weeknd),0.629,0.578,1,-4.704,1,0.0428,0.2,0,0.151,0.211,79.94,307000,spotify:track:2dJ4rGtsOHOgvTQawsCRtg,no,2015
Ariana and the Rose,Love You Lately,0.622,0.587,5,-6.692,1,0.0745,0.232,1.33e-06,0.138,0.431,139.985,236537,spotify:track:3FAOOJOUrLZacUqT9hoXp3,no,2017
Brett Dennen,Comeback Kid (That's My Dog),0.61,0.818,0,-5.009,1,0.0341,0.0283,0,0.109,0.886,90.527,205373,spotify:track:2GVldStYQg7Kn86xJPfYYB,no,2011
Lost Frequencies,What Is Love 2016,0.788,0.563,1,-7.093,0,0.0447,0.122,0.000196,0.0946,0.349,124.995,188147,spotify:track:2PzW66gKtvHWV4e7MHPiHe,no,2016
Rihanna,Loveeeeeee Song,0.71,0.598,5,-7.598,0,0.0319,0.508,0,0.0971,0.501,119.981,256320,spotify:track:3DZQ6mzUkAdHqZWzqxBKIK,no,2012
JoJo,Fuck Apologies. (feat. Wiz Khalifa),0.522,0.577,0,-6.782,1,0.309,0.0234,0,0.15,0.386,191.662,195413,spotify:track:7AVF7kutqdQyamkw6q4d7x,no,2016
City and Colour,Wasted Love,0.537,0.814,2,-3.825,0,0.0312,0.00127,7.23e-05,0.197,0.532,116.453,178920,spotify:track:0RpBRDja3DCphm5FmABLvJ,no,2015
Ben Edsel,I'm In Love With Your Body,0.762,0.782,1,-4.034,0,0.336,0.532,0,0.114,0.913,192.176,244162,spotify:track:0f8DlQAB1d9M3XZBvxxJ9I,no,2017
Yiruma,When the Love Falls,0.587,0.12,0,-20.969,0,0.0849,0.986,0.865,0.177,0.241,76.324,178412,spotify:track:7yf741aNwHXOs86RK6DUbP,no,2017
David Guetta,When Love Takes Over (feat. Kelly Rowland),0.658,0.863,11,-4.64,1,0.0255,0.0144,0.000193,0.2,0.496,129.972,189000,spotify:track:619bJQ9uDi8dnXzLebFI7y,no,2009
Courage My Love,Stereo - Tropical Bus up Shop Remix,0.472,0.794,9,-5.169,1,0.0446,0.043,0.000395,0.0704,0.877,193.902,235206,spotify:track:2rRFrYdRbMm3UFtPNXz129,no,2017
Ria Mae,Ooh Love,0.517,0.833,5,-5.638,0,0.0596,0.0236,0,0.234,0.514,172.012,205747,spotify:track:49mzMC7ct0M8gj1ulRPZdw,no,2014
Patrick Watson,Love Songs For Robots,0.419,0.237,6,-14.936,1,0.0334,0.915,0.807,0.123,0.082,117.069,217606,spotify:track:2eDv8gdCy9tszStZk3F1rw,no,2015
Lil Durk,No Love,0.658,0.597,4,-6.253,0,0.0543,0.236,0.000101,0.522,0.197,128.075,266292,spotify:track:1SYtrRPINegKNp3lNLIkFo,no,2017
3LAU,How You Love Me,0.496,0.789,1,-3.648,1,0.0839,0.183,0,0.34,0.286,127.961,210469,spotify:track:1nas007nDbzLwDGwvMdz79,no,2014
Lo Moon,Loveless - Edit,0.493,0.388,10,-8.746,1,0.0332,0.00774,0.0116,0.0907,0.187,161.177,258093,spotify:track:6ISIGB6G6cPVwqBEW2ELis,no,2016
Dan Owen,Made to Love You - Acoustic,0.361,0.153,0,-10.296,1,0.0332,0.879,0,0.0918,0.128,80.794,207867,spotify:track:1gu8PxITXZNsRSAp5nULMv,no,2017
Matthew Koma,Hard To Love - Acoustic,0.581,0.414,7,-7.308,1,0.0545,0.848,0,0.126,0.66,82.742,183614,spotify:track:7uMXMY65kdf5ol06yx7Odo,no,2017
JoJo,Vibe.,0.74,0.793,0,-5.38,1,0.0681,0.0224,0,0.0302,0.636,101.066,187440,spotify:track:4fcldiaLuLtByymqHk8XDX,no,2016
Parachute,What Side Of Love - Acoustic Version,0.783,0.231,11,-9.193,1,0.0855,0.392,0,0.136,0.22,141.717,245551,spotify:track:6SwBFQFjgwdYomUy6kLTrH,no,2016
Lost Frequencies,What Is Love 2016 - Dimitri Vegas & Like Mike Remix,0.643,0.907,1,-3.345,0,0.0448,0.112,0.00458,0.121,0.239,128.058,208500,spotify:track:2NGrJMR4899NH82qjZiNcS,no,2017
Shinedown,How Did You Love - Acoustic,0.52,0.457,2,-7.877,0,0.0364,0.137,0,0.102,0.61,185.945,185955,spotify:track:4bUbgl5yiMEfGFy8CQNnXB,no,2017
Rod Stewart,All for Love,0.51,0.44,2,-11.015,1,0.0293,0.125,0,0.0994,0.135,74.8,281200,spotify:track:4lsEHglVsLzILTDQ3CNESV,no,1996
Rihanna,Love The Way You Lie (Part II) - Pt. 2,0.486,0.839,10,-4.5,1,0.158,0.327,0,0.048,0.398,165.948,296227,spotify:track:4aPRuTsiG7B4owTTF8Dm3U,no,2010
Albin Lee Meldau,Lou Lou,0.505,0.201,11,-10.207,0,0.0399,0.867,2.01e-05,0.093,0.268,123.223,124720,spotify:track:44bVPjVJXl3eKayZGLvh0a,no,2016
James Yuill,This Sweet Love,0.637,0.603,0,-8.773,0,0.0305,0.117,0.418,0.0627,0.592,115.011,221613,spotify:track:00p9AQg61vYPmypDXThkXA,no,2008
K-Ci & JoJo,All My Life,0.629,0.511,1,-8.651,1,0.0326,0.114,3.91e-06,0.0588,0.181,128.038,331240,spotify:track:5GorFaKkP2mLREQvhSblIg,no,1997
SEVENTEEN,VERY NICE,0.746,0.898,3,-2.818,0,0.0725,0.0526,0,0.0858,0.879,121.967,192093,spotify:track:1Rrj7KyS2R6SP9CQMDJW1w,no,2016
3LAU,Is It Love - Arty Remix,0.454,0.846,1,-4.577,0,0.0764,0.0037,0,0.105,0.216,128.064,202510,spotify:track:1qJhb6zftFI5PT39nL84vw,no,2016
Bill Withers,Lovely Day,0.693,0.565,9,-12.583,1,0.0345,0.194,0.000175,0.0806,0.692,97.937,255067,spotify:track:0ACACkoHUwgfgY5CxVIL4N,no,1994
Aretha Franklin,Respect,0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95,147600,spotify:track:7s25THrKz86DM225dOYwnr,no,1967
Sam Smith,Leave Your Lover,0.448,0.255,4,-8.729,1,0.0387,0.944,2.7e-06,0.104,0.415,141.259,188377,spotify:track:4bdPdSIHu8OeWpLWEEB2ts,no,2014
Trisha Yearwood,She's In Love With The Boy,0.753,0.822,3,-4.914,1,0.031,0.518,1.72e-06,0.125,0.765,125.0,245787,spotify:track:4EJvW4NHAk7TrIeX44jjXF,no,2008
Fifth Harmony,I'm In Love With a Monster,0.666,0.812,6,-4.07,0,0.0647,0.0597,0,0.0603,0.868,145.059,211932,spotify:track:0hO71r8vbnrXSaXVrR9ptF,no,2015
Beyoncé,Baby Boy (feat. Sean Paul),0.655,0.488,1,-9.17,1,0.22,0.0825,1.16e-06,0.221,0.791,91.025,244827,spotify:track:4WY3HyGXsWqjFRCVD6gnTe,no,2003
Elle King,America's Sweetheart,0.528,0.928,1,-3.925,1,0.0666,0.0208,5.75e-06,0.376,0.4,128.01,245547,spotify:track:2NcstvY8H9PVQ0DMNGHckh,no,2015
Armin van Buuren,Love You More (ASOT 802) **Service For Dreamers**,0.387,0.975,6,-7.124,0,0.0489,1.69e-05,0.215,0.466,0.0399,139.869,183451,spotify:track:1BH0EuaG5gUyvctZXD3qOq,no,2017
Courage My Love,Dirt,0.367,0.855,5,-5.48,1,0.169,0.00274,8.19e-06,0.108,0.486,185.704,213907,spotify:track:3UZTBl9RaP0d9KTNZNyIIk,no,2017
Kane Brown,Used to Love You Sober,0.525,0.674,1,-6.053,1,0.0282,0.0405,0,0.339,0.431,147.978,181680,spotify:track:6V3wTb4VVDWRw3YEDgc6Py,no,2016
Chief Keef,Love Sosa,0.771,0.416,0,-8.188,0,0.0894,0.0324,0,0.111,0.218,131.952,246573,spotify:track:1Mp36AbVgpubAirlMV0qef,no,2012
Janet Jackson,That's The Way Love Goes,0.703,0.7,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.582,97.675,265107,spotify:track:29rQJydAlO0uMyWvRIZxQg,no,1993
Shaggy,That Love,0.826,0.692,0,-7.342,1,0.0877,0.115,0.00034,0.0837,0.682,99.991,239968,spotify:track:5w4UqCwwoLro163poYfjnl,no,2016
Ryan Hurd,Love in a Bar,0.512,0.587,1,-6.403,1,0.0291,0.0179,0,0.107,0.313,134.006,187342,spotify:track:2ZOMTWzxw5JG6skeYPrCwp,no,2016
Jay Sean,Make My Love Go (feat. Sean Paul & Maluma),0.789,0.688,2,-6.376,0,0.0798,0.0446,0,0.129,0.518,106.997,221834,spotify:track:75kHbnlrhgOdtxhNWcw2L2,no,2016
Meat Loaf,I'd Do Anything For Love (But I Won't Do That) - Single Edit,0.419,0.672,2,-6.353,1,0.092,0.623,0,0.412,0.304,105.212,316467,spotify:track:391CwgcBxvUHmEKda2b5In,no,1993
Michael Bublé,Haven't Met You Yet,0.615,0.733,8,-4.808,1,0.0335,0.152,0,0.109,0.796,122.58,244587,spotify:track:4fIWvT19w9PR0VVBuPYpWA,no,2009
Beyoncé,Drunk in Love Remix (feat. Jay-Z & Kanye West),0.514,0.763,10,-3.58,0,0.052,0.161,0,0.118,0.474,139.748,395987,spotify:track:0FZmAvivvifvtN3pZScbw1,no,2014
Major Lazer,All My Love - Remix,0.435,0.891,2,-3.907,0,0.178,0.0399,0,0.187,0.437,115.166,229751,spotify:track:1URtDnUcIYpJh67cSoL6fL,no,2015
Pia Mia,Shotgun Love,0.681,0.641,2,-5.06,1,0.0371,0.0328,0,0.106,0.414,90.003,170667,spotify:track:6wdyNTa40ZIPSMKcEWgPRv,no,2013
AlunaGeorge,Not Above Love,0.741,0.733,10,-4.818,1,0.0458,0.413,0,0.394,0.538,96.044,190347,spotify:track:6wIuXffmapTD8RQgo2sFdL,no,2016
The-Dream,Rih-Flex,0.376,0.569,7,-8.494,0,0.0398,0.479,2.18e-05,0.182,0.29,101.016,296187,spotify:track:4tSdM9tYMIKiZG1LAtwpUR,no,2016
Yelawolf,Tennessee Love,0.83,0.608,7,-3.892,0,0.162,0.699,0.000202,0.177,0.418,119.989,294027,spotify:track:5zbN6BAAAjDwYjEJQFlbYb,no,2015
Digital Farm Animals,Digital Love (feat. Hailee Steinfeld) - Acoustic Version,0.74,0.586,5,-2.952,1,0.0296,0.801,0,0.0849,0.527,101.007,173253,spotify:track:70lXtziibmMpA3x6ddQw3C,no,2017
Tim McGraw,Just To See You Smile,0.492,0.823,6,-8.526,1,0.0297,0.127,0,0.0523,0.702,94.342,215173,spotify:track:28efjJXBm1CuCmqle5HK2w,no,2014
Night Lovell,Dark Light,0.478,0.44,2,-9.997,1,0.0429,0.0634,8.42e-05,0.104,0.0377,185.999,206497,spotify:track:3bephXD19LDtT4ESv4o2D2,no,2014
Dennis Kruissen,Falling In Love,0.355,0.475,11,-8.821,1,0.0438,0.0123,0,0.162,0.146,134.495,175038,spotify:track:6w7pyStLqgxZn8WYf0cHrF,no,2016
Citizen Cope,One Lovely Day,0.595,0.48,7,-9.26,1,0.0324,0.555,0,0.127,0.165,109.266,240747,spotify:track:2wSgjvKs4oLjFVmUA2gPVS,no,2012
Selena Gomez,Same Old Love Remix,0.687,0.6,11,-4.323,0,0.0311,0.0356,0,0.0886,0.551,97.972,204253,spotify:track:4SeE2RMYotbYBtc9zQ225k,no,2016
EXO,LOVE ME RIGHT,0.625,0.83,0,-2.33,1,0.0764,0.00266,0,0.188,0.757,110.04,205129,spotify:track:3F76FuWseLvGkcgatzTD9q,no,2015
Ria Mae,Ooh Love - Neon Dreams Remix,0.629,0.788,8,-3.343,1,0.0311,0.0239,0,0.105,0.186,95.045,184640,spotify:track:4JkXPVmX7hmFrl8xkNd7JZ,no,2014
A Fine Frenzy,Almost Lover,0.549,0.24,0,-7.778,1,0.0338,0.947,0,0.106,0.167,119.58,268800,spotify:track:3GSYWQNnSdovwC2H8HpziA,no,2007
Little Mix,Love Me or Leave Me,0.483,0.368,6,-5.72,0,0.03,0.6,0,0.0882,0.367,66.943,206493,spotify:track:2czTwBUyZHzWXS06IzED4N,no,2015
Phantogram,Fall in Love,0.337,0.859,2,-3.189,0,0.106,0.0484,0,0.196,0.265,188.039,224253,spotify:track:1mgGPJEfmrBcpHx9DVqgLv,no,2014
iLoveMemphis,Hit the Quan - Original Version,0.741,0.488,8,-8.253,1,0.362,0.000235,0,0.0488,0.625,160.018,181081,spotify:track:4OjuzM3rTWp3q60mEldNSF,no,2015
Band of Horses,No One's Gonna Love You,0.313,0.894,1,-3.579,1,0.0294,0.121,0,0.0925,0.362,149.043,217333,spotify:track:3LeNQIGi0zwmQm8WShZB95,no,2007
Popcaan,Love Yuh Bad,0.584,0.689,11,-5.624,1,0.406,0.0391,0,0.234,0.724,144.902,220617,spotify:track:161kblTxoN0BUHos52sZCB,no,2014
Counting Crows,"Accidentally In Love - From ""Shrek 2"" Soundtrack",0.555,0.926,7,-3.613,1,0.0363,0.0484,7.67e-06,0.171,0.771,138.017,188387,spotify:track:7FQSD5JjWqGtS1BaQQiT6V,no,2003
Steve Aoki,I Love It When You Cry (Moxoki) - Radio Edit,0.639,0.795,9,-3.535,1,0.0416,0.0246,0.000324,0.509,0.454,128.013,191653,spotify:track:6vscP7Fweq7fwosyliwjRq,no,2015
Birdtalker,My Lover,0.328,0.185,0,-12.1,1,0.0365,0.83,7.3e-05,0.117,0.0923,71.454,269596,spotify:track:3PgZ3mM7KT9YubwfrYqb7H,no,2016
Sigala,Easy Love - Radio Edit,0.682,0.957,9,-2.168,1,0.0645,0.223,1.55e-05,0.226,0.742,123.977,159760,spotify:track:0eOKQA1cMOTqwZQNVc1nZ6,no,2015
American Young,Love Is War - Radio Mix,0.589,0.564,10,-7.707,1,0.0303,0.573,0,0.102,0.432,139.827,184440,spotify:track:7HRP6TJQRk5rmRzbancWEo,no,2016
isaac gracie,all the burning lovers - demo,0.405,0.194,4,-11.213,0,0.0364,0.943,0.0011,0.0969,0.0924,80.089,289972,spotify:track:7fvxoyjSKWniSqX6IOrtJ7,no,2016
Tim McGraw,It's Your Love,0.474,0.528,7,-8.588,1,0.0276,0.526,0,0.109,0.364,144.366,227333,spotify:track:7nEdCj0MFbGWOxwjlpPesa,no,2015
Vapor RMW,What the World Needs Now Is Love,0.642,0.397,11,-6.821,1,0.03,0.647,0,0.301,0.318,132.862,150349,spotify:track:0RVcC5WHxSQMtk05781iMw,no,2017
